0	0.00
1	0.00
2	0.00
3	0.00
4	0.00
5	0.00
6	0.00
7	0.00
8	0.00
9	0.00
10	0.00
11	0.00
12	0.09
13	0.18
14	0.45
15	0.67
16	0.92
17	1.15
18	1.36
19	1.50
20	1.76
21	2.25
22	2.41
23	2.76
24	3.18
25	3.71
26	4.24
27	4.82
28	4.84
29	4.90
30	5.75
31	6.40
32	7.47
33	8.16
34	8.05
35	8.71
36	9.43
37	9.68
38	10.36
39	10.57
40	11.22
41	11.38
42	12.48
43	12.54
44	13.17
45	13.75
46	14.38
47	14.96
48	15.58
49	14.92
50	15.50
51	2.88
52	3.61
53	3.79
54	3.96
55	4.50
56	4.92
57	5.33
58	5.83
59	6.33
60	11.52
61	12.83
62	12.67
63	13.00
64	13.42
65	13.32
66	13.88
67	5.64
68	6.14
69	6.09
70	6.36
71	7.05
72	7.14
73	8.35
74	8.05
75	8.90
76	9.85
77	10.30
78	10.24
79	9.38
80	9.40
81	9.92
82	10.44
83	11.46
84	12.52
85	12.58
86	12.64
87	13.20
88	1.76
89	2.18
90	2.45
91	2.54
92	2.72
93	3.12
94	3.50
95	3.64
96	3.96
97	4.42
98	4.71
99	5.04
100	5.20
101	5.22
102	6.07
103	6.48
104	6.74
105	7.04
106	7.07
107	7.74
108	8.42
109	8.81
110	9.23
111	9.33
112	9.81
113	9.96
114	10.14
115	10.66
116	4.60
117	5.21
118	5.54
119	5.89
120	6.07
121	6.79
122	7.10
123	7.69
124	8.28
125	9.52
126	10.15
127	10.78
128	11.41
129	12.04
130	6.26
131	6.41
132	6.85
133	6.85
134	6.89
135	6.93
136	7.28
137	13.15
138	13.48
139	13.81
140	14.19
141	14.04
142	14.46
143	14.89
144	8.86
145	9.88
146	10.23
147	10.22
148	10.25
149	10.64
150	11.04
151	13.31
152	13.66
153	14.07
154	14.55
155	15.07
156	15.59
157	16.10
158	11.55
159	13.19
160	13.04
161	12.93
162	13.36
163	13.38
164	13.37
165	13.24
166	14.48
167	14.89
168	15.30
169	15.78
170	16.22
171	16.67
172	13.50
173	14.24
174	13.92
175	14.23
176	14.58
177	15.00
178	15.42
179	18.88
180	20.22
181	20.74
182	22.27
183	22.82
184	22.30
185	22.83
186	14.09
187	14.77
188	14.22
189	14.30
190	13.92
191	14.17
192	13.27
193	20.15
194	22.08
195	22.42
196	22.75
197	23.08
198	22.48
199	24.83
200	25.22
201	25.65
202	26.04
203	27.68
204	29.52
205	28.68
206	27.96
207	28.48
208	30.32
209	32.38
210	31.50
211	32.05
212	32.59
213	33.09
214	0.65
215	0.95
216	1.27
217	1.76
218	2.24
219	2.59
220	3.05
221	23.55
222	26.05
223	27.58
224	27.74
225	26.50
226	26.70
227	28.42
228	26.00
229	26.33
230	26.76
231	28.50
232	28.95
233	28.00
234	28.48
235	27.64
236	28.09
237	31.40
238	33.58
239	32.40
240	31.33
241	31.81
242	0.15
243	0.28
244	0.39
245	0.55
246	0.76
247	1.05
248	1.33
249	1.59
250	1.87
251	2.22
252	2.36
253	2.76
254	3.28
255	3.62
256	9.85
257	11.30
258	11.52
259	11.33
260	11.20
261	12.08
262	12.54
263	11.56
264	11.54
265	13.40
266	13.88
267	15.70
268	15.67
269	15.60
270	16.20
271	17.46
272	18.08
273	18.62
274	17.69
275	18.15
276	18.62
277	2.93
278	3.15
279	3.37
280	3.67
281	3.96
282	4.30
283	4.43
284	12.26
285	13.08
286	13.38
287	13.77
288	14.27
289	14.77
290	15.27
291	16.40
292	16.92
293	16.73
294	18.67
295	18.40
296	19.79
297	19.52
298	19.31
299	19.85
300	21.20
301	22.71
302	23.33
303	23.00
304	23.60
305	8.30
306	8.39
307	8.48
308	8.61
309	8.42
310	8.28
311	8.52
312	22.58
313	23.88
